MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION CITY (L/100 km),FUEL CONSUMPTION HWY (L/100 km),FUEL CONSUMPTION COMB (L/100 km),CO2 EMISSIONS 
2016,MERCEDES-BENZ,AMG S 63 COUPE,COMPACT,5.5,8,AS7,Z,15.3,10.2,13,313
2016,MERCEDES-BENZ,AMG S 65,FULL-SIZE,6,12,AS7,Z,18.5,11.8,15.5,361
2016,MERCEDES-BENZ,AMG S 65 COUPE,COMPACT,6,12,AS7,Z,18,11.3,15,355
2016,MERCEDES-BENZ,AMG SL 63,TWO-SEATER,5.5,8,AS7,Z,14.7,9.5,12.4,298
2016,MERCEDES-BENZ,AMG SL 65,TWO-SEATER,6,12,AS7,Z,16.7,11.2,14.2,335
2016,MERCEDES-BENZ,AMG SLK 55,TWO-SEATER,5.5,8,AS7,Z,12.4,8.5,10.6,252
2016,MERCEDES-BENZ,B 250,MID-SIZE,2,4,AS7,Z,9.2,6.6,8,188
2016,MERCEDES-BENZ,B 250 4MATIC,MID-SIZE,2,4,AS7,Z,10,7.5,8.9,206
2016,MERCEDES-BENZ,C 300 4MATIC,COMPACT,2,4,AS7,Z,10.1,7.8,9,212
2016,MERCEDES-BENZ,C 450 AMG SPORT 4MATIC,COMPACT,3,6,AS7,Z,11.1,9.6,10.4,231
2016,MERCEDES-BENZ,CLA 250,COMPACT,2,4,AS7,Z,9.4,6.4,8.1,188
2016,MERCEDES-BENZ,CLA 250 4MATIC FFV,COMPACT,2,4,AS7,Z,9.8,7.1,8.6,198
2016,MERCEDES-BENZ,CLA 250 4MATIC FFV,COMPACT,2,4,AS7,E,13.1,9.8,11.6,198
2016,MERCEDES-BENZ,CLS 400 4MATIC,COMPACT,3,6,AS7,Z,12.2,8.8,10.7,252
2016,MERCEDES-BENZ,CLS 550 4MATIC,COMPACT,4.7,8,AS7,Z,13.7,9.3,11.7,277
2016,MERCEDES-BENZ,E 250 BLUETEC 4MATIC,MID-SIZE,2.1,4,AS7,D,8.6,6,7.4,200
2016,MERCEDES-BENZ,E 300 4MATIC,MID-SIZE,3.5,6,AS7,Z,11.9,8.2,10.2,240
2016,MERCEDES-BENZ,E 400 4MATIC,MID-SIZE,3,6,AS7,Z,12,8.5,10.4,244
2016,MERCEDES-BENZ,E 400 4MATIC COUPE,SUBCOMPACT,3,6,AS7,Z,11.8,8.4,10.2,239
2016,MERCEDES-BENZ,E 400 4MATIC WAGON,STATION WAGON - MID-SIZE,3,6,AS7,Z,12.4,8.9,10.8,253
2016,MERCEDES-BENZ,E 400 CABRIOLET,SUBCOMPACT,3,6,AS7,Z,11.5,8.1,10,233
2016,MERCEDES-BENZ,E 550 4MATIC,MID-SIZE,4.7,8,AS7,Z,12.9,9.6,11.4,270
2016,MERCEDES-BENZ,E 550 CABRIOLET,SUBCOMPACT,4.7,8,AS7,Z,13.7,9.2,11.7,275
2016,MERCEDES-BENZ,E 550 COUPE,SUBCOMPACT,4.7,8,AS7,Z,13.4,8.9,11.4,268
2016,MERCEDES-BENZ,G 550,SUV - STANDARD,5.5,8,AS7,Z,19,16.5,17.9,401
2016,MERCEDES-BENZ,GL 350 BLUETEC 4MATIC,SUV - STANDARD,3,6,AS7,D,13.6,10,12,322
2016,MERCEDES-BENZ,GL 450 4MATIC,SUV - STANDARD,3,6,AS7,Z,15.2,12.6,14,298
2016,MERCEDES-BENZ,GL 550 4MATIC,SUV - STANDARD,4.7,8,AS7,Z,17.5,13.1,15.5,365
2016,MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2,4,AS7,Z,9.8,7.4,8.7,203
2016,MERCEDES-BENZ,GLE 350d 4MATIC,SUV - STANDARD,3,6,A9,D,10.1,8,9.2,246
2016,MERCEDES-BENZ,GLE 350d 4MATIC COUPE,SUV - STANDARD,3,6,A9,D,10.4,8.2,9.4,253
2016,MERCEDES-BENZ,GLE 400 4MATIC,SUV - STANDARD,3,6,AS7,Z,13.3,10.4,12,282
2016,MERCEDES-BENZ,GLE 450 AMG SPORT 4MATIC COUPE,SUV - STANDARD,3,6,A9,Z,13.6,10.2,12,281
2016,MERCEDES-BENZ,GLE 550 4MATIC,SUV - STANDARD,4.7,8,AS7,Z,16.2,11.8,14.2,335
2016,MERCEDES-BENZ,MAYBACH S 600,FULL-SIZE,6,12,AS7,Z,18.2,11.7,15.3,359
2016,MERCEDES-BENZ,METRIS CARGO,SPECIAL PURPOSE VEHICLE,2,4,AS7,Z,10.8,9.5,10.2,233
2016,MERCEDES-BENZ,METRIS PASSENGER,SPECIAL PURPOSE VEHICLE,2,4,AS7,Z,11.5,10.2,10.9,248
2016,MERCEDES-BENZ,S 400 4MATIC SWB,MID-SIZE,3,6,AS7,Z,12.6,8.6,10.8,253
2016,MERCEDES-BENZ,S 550 4MATIC SWB,MID-SIZE,4.7,8,AS7,Z,14.7,9.1,12.2,294
2016,MERCEDES-BENZ,S 550 4MATIC LWB,FULL-SIZE,4.7,8,AS7,Z,14.8,9.8,12.5,287
2016,MERCEDES-BENZ,S 550 4MATIC COUPE,COMPACT,4.7,8,AS7,Z,14.4,9.8,12.3,289
2016,MERCEDES-BENZ,S 600,FULL-SIZE,6,12,AS7,Z,17.3,11,14.5,340
2016,MERCEDES-BENZ,SL 550,TWO-SEATER,4.7,8,AS7,Z,14.6,9.6,12.3,289
2016,MERCEDES-BENZ,SLK 300,TWO-SEATER,2,4,A9,Z,9.6,7.3,8.5,199
2016,MERCEDES-BENZ,SLK 350,TWO-SEATER,3.5,6,AS7,Z,11.1,8.1,9.8,229
2016,MINI,COOPER 3 DOOR,SUBCOMPACT,1.5,3,AS6,Z,8.7,6.6,7.7,181
2016,MINI,COOPER 3 DOOR,SUBCOMPACT,1.5,3,M6,Z,8.4,6,7.3,172
2016,MINI,COOPER 5 DOOR,SUBCOMPACT,1.5,3,AS6,Z,8.7,6.6,7.7,181
2016,MINI,COOPER 5 DOOR,SUBCOMPACT,1.5,3,M6,Z,8.2,6,7.2,170
2016,MINI,COOPER CLUBMAN,MID-SIZE,1.5,3,AS6,Z,9.4,7,8.3,195
2016,MINI,COOPER CLUBMAN,MID-SIZE,1.5,3,M6,Z,9.5,6.6,8.2,194
2016,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.5,3,AS6,Z,8.7,6.6,7.7,181
2016,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.5,3,M6,Z,8.2,6,7.2,170
2016,MINI,COOPER S 3 DOOR,SUBCOMPACT,2,4,AS6,Z,9.2,7,8.2,193
2016,MINI,COOPER S 3 DOOR,SUBCOMPACT,2,4,M6,Z,10,7,8.7,203
2016,MINI,COOPER S 5 DOOR,SUBCOMPACT,2,4,AS6,Z,9.2,7,8.2,193
2016,MINI,COOPER S 5 DOOR,SUBCOMPACT,2,4,M6,Z,10,7,8.7,203
2016,MINI,COOPER S CLUBMAN,MID-SIZE,2,4,AS6,Z,9.7,7,8.5,198
2016,MINI,COOPER S CLUBMAN,MID-SIZE,2,4,M6,Z,10.6,7.4,9.2,215
2016,MINI,COOPER S CONVERTIBLE,MINICOMPACT,2,4,AS6,Z,9.7,7,8.5,198
2016,MINI,COOPER S CONVERTIBLE,MINICOMPACT,2,4,M6,Z,10,7,8.7,203
2016,MINI,COOPER S COUNTRYMAN ALL4,COMPACT,1.6,4,AS6,Z,10.1,7.7,9,212
2016,MINI,COOPER S COUNTRYMAN ALL4,COMPACT,1.6,4,M6,Z,9.4,7.6,8.6,201
2016,MINI,COOPER S PACEMAN ALL4,COMPACT,1.6,4,AS6,Z,10.1,7.7,9,212
2016,MINI,COOPER S PACEMAN ALL4,COMPACT,1.6,4,M6,Z,9.4,7.6,8.6,201
2016,MINI,JOHN COOPER WORKS,SUBCOMPACT,2,4,AS6,Z,9.4,7.5,8.5,199
2016,MINI,JOHN COOPER WORKS,SUBCOMPACT,2,4,M6,Z,10.4,7.7,9.2,214
2016,MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4,AS6,Z,10.1,7.7,9,212
2016,MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4,M6,Z,9.4,7.6,8.6,201
2016,MINI,JOHN COOPER WORKS PACEMAN ALL4,COMPACT,1.6,4,AS6,Z,10.1,7.7,9,212
2016,MINI,JOHN COOPER WORKS PACEMAN ALL4,COMPACT,1.6,4,M6,Z,9.4,7.6,8.6,201
2016,MITSUBISHI,LANCER,COMPACT,2,4,AV6,X,8.6,6.8,7.8,181
2016,MITSUBISHI,LANCER,COMPACT,2,4,M5,X,9.6,7,8.4,198
2016,MITSUBISHI,LANCER,COMPACT,2.4,4,AV6,X,9.8,7.6,8.8,204
2016,MITSUBISHI,LANCER,COMPACT,2.4,4,M5,X,10.5,7.7,9.2,217
2016,MITSUBISHI,LANCER 4WD,COMPACT,2.4,4,AV6,X,10.2,7.8,9.1,210
2016,MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2,4,AV6,X,9.2,7.1,8.3,191
2016,MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2,4,M5,X,9.9,7.2,8.7,203
2016,MITSUBISHI,MIRAGE,COMPACT,1.2,3,AV,X,6.4,5.3,5.9,139
2016,MITSUBISHI,MIRAGE,COMPACT,1.2,3,M5,X,7,5.6,6.3,147
2016,MITSUBISHI,OUTLANDER,SUV - SMALL,2.4,4,AV6,X,9.2,7.5,8.4,193
2016,MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,2.4,4,AV6,X,9.7,8.1,9,207
2016,MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,3,6,AS6,Z,11.9,8.5,10.4,238
2016,MITSUBISHI,RVR,SUV - SMALL,2,4,AV6,X,9.6,7.6,8.7,202
2016,MITSUBISHI,RVR,SUV - SMALL,2,4,M5,X,10.3,8,9.3,214
2016,MITSUBISHI,RVR 4WD,SUV - SMALL,2.4,4,AV6,X,10.5,8.6,9.6,223
2016,NISSAN,370Z,TWO-SEATER,3.7,6,AS7,Z,12.6,9.2,11.1,260
2016,NISSAN,370Z,TWO-SEATER,3.7,6,M6,Z,13.3,9.3,11.5,269
2016,NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,AS7,Z,13.1,9.6,11.5,270
2016,NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,M6,Z,13.6,9.7,11.8,278
2016,NISSAN,ALTIMA,MID-SIZE,2.5,4,AV,X,8.7,6,7.5,176
2016,NISSAN,ALTIMA 3.5,MID-SIZE,3.5,6,AV7,X,10.3,7.4,9,212
2016,NISSAN,ALTIMA SR,MID-SIZE,2.5,4,AV7,X,8.9,6.3,7.7,181
2016,NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,A5,X,13.6,10.4,12.1,285
2016,NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,M5,X,12.2,10.2,11.3,266
2016,NISSAN,FRONTIER,PICKUP TRUCK - SMALL,4,6,A5,X,14.8,10.3,12.7,300
2016,NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4,6,A5,X,15.7,11.3,13.7,322
2016,NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4,6,M6,X,15,11.2,13.3,313
2016,NISSAN,GT-R,SUBCOMPACT,3.8,6,AM6,Z,14.3,10.5,12.6,294
2016,NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,AV7,Z,8.5,7.2,7.9,186
2016,NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,M6,Z,8.5,6.9,7.8,183
2016,NISSAN,JUKE AWD,STATION WAGON - SMALL,1.6,4,AV7,Z,8.8,7.5,8.2,194
2016,NISSAN,JUKE NISMO RS,STATION WAGON - SMALL,1.6,4,M6,Z,8.9,7.5,8.3,194
2016,NISSAN,JUKE NISMO RS AWD,STATION WAGON - SMALL,1.6,4,AV8,Z,9.4,8.1,8.8,208
2016,NISSAN,MAXIMA,MID-SIZE,3.5,6,AV7,Z,10.9,7.8,9.5,223
2016,NISSAN,MICRA,COMPACT,1.6,4,A4,X,8.8,6.6,7.8,184
2016,NISSAN,MICRA,COMPACT,1.6,4,M5,X,8.6,6.6,7.7,182
2016,NISSAN,MURANO,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11,8.2,9.8,230
2016,NISSAN,MURANO AWD,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11.2,8.3,9.9,232
2016,NISSAN,NV200 CARGO VAN,SPECIAL PURPOSE VEHICLE,2,4,AV,X,9.7,9,9.4,220
2016,NISSAN,PATHFINDER,SUV - SMALL,3.5,6,AV,X,11.9,8.6,10.4,245
2016,NISSAN,PATHFINDER 4WD,SUV - SMALL,3.5,6,AV,X,12.1,8.9,10.7,251
2016,NISSAN,PATHFINDER 4WD PLATINUM,SUV - SMALL,3.5,6,AV,X,12.7,9,11,258
2016,NISSAN,ROGUE,SUV - SMALL,2.5,4,AV,X,9.1,7.1,8.2,194
2016,NISSAN,ROGUE AWD,SUV - SMALL,2.5,4,AV,X,9.5,7.4,8.6,201
2016,NISSAN,SENTRA,MID-SIZE,1.8,4,AV,X,8,6.1,7.2,167
2016,NISSAN,SENTRA,MID-SIZE,1.8,4,M6,X,8.9,6.6,7.9,184
2016,NISSAN,VERSA,MID-SIZE,1.6,4,AV,X,7.5,6,6.8,161
2016,NISSAN,VERSA,MID-SIZE,1.6,4,M5,X,8.6,6.5,7.6,179
2016,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,AM7,Z,11.6,8.4,10.1,238
2016,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,M7,Z,12.3,8.6,10.6,249
2016,PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.4,6,AM7,Z,11.5,8.4,10.1,236
2016,PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.4,6,M7,Z,12.3,8.7,10.7,251
2016,PORSCHE,911 CARRERA GTS,MINICOMPACT,3.8,6,AM7,Z,12.7,9,11,259
2016,PORSCHE,911 CARRERA GTS,MINICOMPACT,3.8,6,M7,Z,12.9,9,11.2,262
2016,PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.7,9.2,11.1,260
2016,PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3.8,6,M7,Z,13.4,9.3,11.6,272
2016,PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,AM7,Z,11.9,8.7,10.5,245
2016,PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,M7,Z,12.4,8.7,10.7,252
2016,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.2,8.7,10.6,250
2016,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,M7,Z,12.5,8.9,10.9,255
2016,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,AM7,Z,11.7,8.5,10.2,240
2016,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,M7,Z,12.3,8.7,10.7,251
2016,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,AM7,Z,11.9,8.8,10.5,246
2016,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,M7,Z,12.5,9,10.9,257
2016,PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.8,6,AM7,Z,12.7,9.2,11.1,260
2016,PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.8,6,M7,Z,13,9.2,11.3,265
2016,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.1,9.4,11.4,268
2016,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.8,6,M7,Z,13.4,9.3,11.6,272
2016,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,AM7,Z,12.2,8.9,10.7,251
2016,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,M7,Z,12.7,8.9,11,258
2016,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.5,9.1,11,257
2016,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,M7,Z,12.9,9.2,11.2,262
2016,PORSCHE,911 GT3,TWO-SEATER,3.8,6,AM7,Z,16,11.5,14,329
2016,PORSCHE,911 GT3RS,TWO-SEATER,4,6,AM7,Z,16.3,11.8,14.3,334
2016,PORSCHE,911 TARGA 4,MINICOMPACT,3.4,6,AM7,Z,12.3,8.9,10.8,253
2016,PORSCHE,911 TARGA 4,MINICOMPACT,3.4,6,M7,Z,12.9,9,11.1,261
2016,PORSCHE,911 TARGA 4S,MINICOMPACT,3.8,6,AM7,Z,12.8,9.3,11.2,260
2016,PORSCHE,911 TARGA 4S,MINICOMPACT,3.8,6,M7,Z,13.1,9.2,11.4,267
2016,PORSCHE,911 TURBO,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,278
2016,PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,278
2016,PORSCHE,911 TURBO S,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,278
2016,PORSCHE,911 TURBO S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,278
2016,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,AM7,Z,10.7,7.4,9.2,217
2016,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,M6,Z,11.5,7.9,9.9,232
2016,PORSCHE,BOXSTER GTS,TWO-SEATER,3.4,6,AM7,Z,10.9,7.7,9.5,222
2016,PORSCHE,BOXSTER GTS,TWO-SEATER,3.4,6,M6,Z,12.1,8.9,10.7,250
2016,PORSCHE,BOXSTER S,TWO-SEATER,3.4,6,AM7,Z,11.3,7.9,9.8,230
2016,PORSCHE,BOXSTER S,TWO-SEATER,3.4,6,M6,Z,11.9,8.6,10.4,245
2016,PORSCHE,BOXSTER SPYDER,TWO-SEATER,3.8,6,M6,Z,13.1,9.9,11.6,272
2016,PORSCHE,CAYENNE,SUV - STANDARD,3.6,6,A8,Z,13.5,9.7,11.8,277
2016,PORSCHE,CAYENNE DIESEL (modified),SUV - STANDARD,3,6,A8,D,11.2,8.4,9.8,270
2016,PORSCHE,CAYENNE GTS,SUV - STANDARD,3.6,6,A8,Z,14.8,10.4,12.8,300
2016,PORSCHE,CAYENNE S,SUV - STANDARD,3.6,6,A8,Z,14.3,9.6,12.2,286
2016,PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,A8,Z,16.7,11.2,14.2,334
2016,PORSCHE,CAYENNE TURBO S,SUV - STANDARD,4.8,8,A8,Z,16.9,11.2,14.3,336
2016,PORSCHE,CAYMAN,TWO-SEATER,2.7,6,AM7,Z,10.7,7.4,9.2,217
2016,PORSCHE,CAYMAN,TWO-SEATER,2.7,6,M6,Z,11.5,7.9,9.9,232
2016,PORSCHE,CAYMAN GT4,TWO-SEATER,3.8,6,M6,Z,13.3,10.1,11.8,277
2016,PORSCHE,CAYMAN GTS,TWO-SEATER,3.4,6,AM7,Z,10.9,7.7,9.5,222
2016,PORSCHE,CAYMAN GTS,TWO-SEATER,3.4,6,M6,Z,12.1,8.9,10.7,250
2016,PORSCHE,CAYMAN S,TWO-SEATER,3.4,6,AM7,Z,11.3,7.9,9.8,230
2016,PORSCHE,CAYMAN S,TWO-SEATER,3.4,6,M6,Z,11.9,8.6,10.4,245
2016,PORSCHE,MACAN S,SUV - SMALL,3,6,A7,Z,13.7,10.3,12.2,285
2016,PORSCHE,MACAN TURBO,SUV - SMALL,3.6,6,A7,Z,14.2,10.1,12.3,287
2016,PORSCHE,PANAMERA,FULL-SIZE,3.6,6,AM7,Z,12.9,8.4,10.9,255
2016,PORSCHE,PANAMERA GTS,FULL-SIZE,4.8,8,AM7,Z,15.1,9.7,12.7,298
2016,PORSCHE,PANAMERA S,FULL-SIZE,3,6,AM7,Z,13.4,8.8,11.4,267
2016,PORSCHE,PANAMERA 4,FULL-SIZE,3.6,6,AM7,Z,13.1,8.7,11.1,262
2016,PORSCHE,PANAMERA 4S,FULL-SIZE,3,6,AM7,Z,13.4,8.8,11.4,267
2016,PORSCHE,PANAMERA 4S EXECUTIVE,FULL-SIZE,3,6,AM7,Z,13.7,8.9,11.5,271
2016,PORSCHE,PANAMERA TURBO,FULL-SIZE,4.8,8,AM7,Z,15.3,9.7,12.8,300
2016,PORSCHE,PANAMERA TURBO EXECUTIVE,FULL-SIZE,4.8,8,AM7,Z,15.4,9.8,12.9,303
2016,PORSCHE,PANAMERA TURBO S,FULL-SIZE,4.8,8,AM7,Z,15.3,9.7,12.8,300
2016,PORSCHE,PANAMERA TURBO S EXECUTIVE,FULL-SIZE,4.8,8,AM7,Z,15.4,9.8,12.9,303
2016,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,13.9,9.5,11.9,279
2016,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,19.4,13.6,16.8,279
2016,RAM,1500 HFE,PICKUP TRUCK - STANDARD,3.6,6,A8,X,12.9,9.3,11.3,264
2016,RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A6,X,17.1,12,14.8,348
2016,RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A8,X,15.8,10.9,13.6,319
2016,RAM,1500 ECODIESEL,PICKUP TRUCK - STANDARD,3,6,A8,D,11.6,8.4,10.2,272
2016,RAM,1500 ECODIESEL HFE,PICKUP TRUCK - STANDARD,3,6,A8,D,11.3,8,9.8,264
2016,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,14.6,10.1,12.6,294
2016,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,20.5,14.5,17.8,296
2016,RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A6,X,17.7,12.7,15.4,362
2016,RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A8,X,16.2,11.5,14.1,330
2016,RAM,1500 4X4 ECODIESEL,PICKUP TRUCK - STANDARD,3,6,A8,D,12.1,8.8,10.6,283
2016,RAM,PROMASTER CITY,SPECIAL PURPOSE VEHICLE,2.4,4,A9,X,11.2,8.1,9.8,231
2016,ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,AS8,Z,19.2,12.4,16.1,373
2016,ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12,AS8,Z,19.2,12.4,16.1,373
2016,ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,AS8,Z,20.9,12.7,17.2,403
2016,ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12,AS8,Z,20.7,12.9,17.2,404
2016,ROLLS-ROYCE,PHANTOM COUPE,COMPACT,6.7,12,AS8,Z,20.9,12.7,17.2,403
2016,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,COMPACT,6.7,12,AS8,Z,20.7,12.9,17.2,404
2016,ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,AS8,Z,18.8,11.8,15.6,367
2016,SCION,FR-S,MINICOMPACT,2,4,AS6,Z,9.6,7,8.4,197
2016,SCION,FR-S,MINICOMPACT,2,4,M6,Z,10.9,7.9,9.6,224
2016,SCION,iM,MID-SIZE,1.8,4,AV7,X,8.3,6.3,7.4,173
2016,SCION,iM,MID-SIZE,1.8,4,M6,X,8.6,6.6,7.7,180
2016,SCION,tC,COMPACT,2.5,4,AS6,X,10.2,7.6,9,211
2016,SCION,tC,COMPACT,2.5,4,M6,X,10.2,7.7,9,210
2016,SMART,FORTWO CABRIOLET,TWO-SEATER,0.9,3,AM6,Z,7.5,6.1,6.9,157
2016,SMART,FORTWO COUPE,TWO-SEATER,0.9,3,AM6,Z,7.5,6.1,6.9,157
2016,SUBARU,BRZ,MINICOMPACT,2,4,AS6,Z,9.6,7,8.4,197
2016,SUBARU,BRZ,MINICOMPACT,2,4,M6,Z,10.9,7.9,9.6,224
2016,SUBARU,FORESTER AWD,SUV - SMALL,2,4,AV8,Z,10.2,8.5,9.4,222
2016,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,AV6,X,9.6,7.5,8.7,204
2016,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,M6,X,10.6,8.4,9.6,227
2016,SUBARU,IMPREZA AWD,COMPACT,2,4,AV6,X,8.5,6.4,7.6,177
2016,SUBARU,IMPREZA AWD,COMPACT,2,4,M5,X,9.5,7,8.4,197
2016,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2,4,AV6,X,8.5,6.4,7.6,177
2016,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2,4,M5,X,9.5,7,8.4,197
2016,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,AV6,X,9,6.5,7.9,185
2016,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,M6,X,10.7,7.8,9.4,220
2016,SUBARU,LEGACY AWD,MID-SIZE,3.6,6,AV6,X,11.9,8.2,10.2,239
2016,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV6,X,9.3,7.1,8.3,196
2016,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,M6,X,11,8.2,9.7,228
2016,SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,AV6,X,12,8.6,10.5,246
2016,SUBARU,WRX,COMPACT,2,4,AV8,Z,12.5,9.5,11.2,254
2016,SUBARU,WRX,COMPACT,2,4,M6,Z,11.3,8.4,10,233
2016,SUBARU,WRX,COMPACT,2.5,4,M6,Z,13.8,10.2,12.2,285
2016,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2,4,AV6,X,9.1,7,8.1,191
2016,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2,4,M5,X,10.2,7.7,9.1,214
2016,SUBARU,XV CROSSTREK HYBRID AWD,SUV - SMALL,2,4,AV6,X,7.9,6.9,7.5,175
2016,TOYOTA,4RUNNER 4WD,SUV - STANDARD,4,6,AS5,X,14.2,11.1,12.8,298
2016,TOYOTA,4RUNNER 4WD (Part-Time 4WD),SUV - STANDARD,4,6,AS5,X,14.2,11.1,12.8,298
2016,TOYOTA,AVALON,MID-SIZE,3.5,6,AS6,X,11.4,7.6,9.7,225
2016,TOYOTA,CAMRY,MID-SIZE,2.5,4,AS6,X,9.4,6.7,8.2,192
2016,TOYOTA,CAMRY,MID-SIZE,3.5,6,AS6,X,11,7.7,9.5,222
2016,TOYOTA,CAMRY HYBRID LE,MID-SIZE,2.5,4,AV,X,5.5,6,5.7,134
2016,TOYOTA,CAMRY HYBRID XLE/SE,MID-SIZE,2.5,4,AV,X,5.7,6,5.9,137
2016,TOYOTA,COROLLA,MID-SIZE,1.8,4,A4,X,8.6,6.5,7.6,179
2016,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,8.2,6.2,7.3,171
2016,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV7,X,7.9,6.1,7.1,166
2016,TOYOTA,COROLLA,MID-SIZE,1.8,4,M6,X,8.4,6.4,7.5,174
2016,TOYOTA,COROLLA LE ECO (1-mode),MID-SIZE,1.8,4,AV,X,7.7,5.6,6.8,160
2016,TOYOTA,COROLLA LE ECO (2-mode),MID-SIZE,1.8,4,AV,X,7.7,6,6.9,162
2016,TOYOTA,HIGHLANDER,SUV - SMALL,3.5,6,AS6,X,12.5,9.3,11.1,260
2016,TOYOTA,HIGHLANDER AWD,SUV - STANDARD,3.5,6,AS6,X,13,9.8,11.6,272
